Unsaved report,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share,index
1/16/2019,Google - Generic - Therapist - CA,0,7,0,2,0,43.75%,333
1/16/2019,Google - Generic - In Home - Massage Home Modifier - National,229,2572,1057,2,11,75.71%,334
1/16/2019,Google - Generic - Massage - Core - National,175,3366,414,2,1,24.96%,335
1/16/2019,Google - Generic - Corporate - Massage,31,1463,198,2,2,40.40%,336
1/16/2019,Google - Generic - Massage Types,98,3275,156,2,1,36.62%,337
1/16/2019,Google - Generic - Competitors,50,2354,86,2,0,16.38%,338
1/16/2019,Google - Generic - Masseuse,16,790,50,2,0,72.54%,339
1/16/2019,Google - UAC - In Home - Android,143,5444,23,2,23,10%,340
1/16/2019,Google - Generic - In Home - Competitors Reme,2,23,4,2,0,65.71%,341
1/16/2019,Google - Generic - Therapist - US,1,21,3,2,0,47.73%,342
1/16/2019,Croud_Google_GDN_In Home_Re-engagement,0,2837,0,1,0,0,343
1/16/2019,Google - Brand - Corporate - Brand,0,7,0,1,0,100.00%,344
1/16/2019,Google - Brand - Core - SKAG,157,931,223,1,13,99.57%,345
1/16/2019,Google - Brand - Extra Tokens,49,356,106,1,6,36.62%,346
1/16/2019,Google - Generic - Google Play - App,15,95,47,1,0,100.00%,347
1/16/2019,Croud_Google_GDN_In Home_Membership Remarketing,4,3092,26,1,0,0,348
1/16/2019,Croud_Google_GDN_In Home_Re-marketing,17,3510,18,1,0,0,349
1/17/2019,Google - Generic - Corporate - Competitor,0,21,0,4,0,12.21%,350
1/17/2019,Google - Generic - In Home - Massage Memberships,0,1,0,3,0,14.29%,351
1/17/2019,Google - Generic - Massage - SKAG - National,214,8352,287,3,4,12.01%,352
1/17/2019,Google - Generic - Geo Keywords - Massage,247,8869,248,3,6,19.00%,353
1/17/2019,Google - Generic - DSA,147,1600,55,3,1,10%,354
1/17/2019,Google - Generic - Therapist - US,1,8,2,3,0,25.00%,355
1/17/2019,Google - Generic - In Home - Competitors Reme,0,23,0,2,0,60.53%,356
1/17/2019,Google - Generic - Therapist - CA,0,6,0,2,0,66.67%,357
1/17/2019,Google - Generic - Massage - Core - National,159,3376,383,2,1,25.29%,358
1/17/2019,Google - Generic - Corporate - Massage,37,1299,266,2,3,37.46%,359
1/17/2019,Google - Generic - Massage Types,101,2527,153,2,0,39.34%,360
1/17/2019,Google - Generic - Competitors,49,2051,85,2,0,15.25%,361
1/17/2019,Google - Generic - Masseuse,14,625,38,2,0,69.37%,362
1/17/2019,Google - UAC - In Home - Android,138,5112,19,2,23,10%,363
1/17/2019,Google - Generic - In Home - Massage Home Modifier - National,210,2484,759,1,1,77.24%,364
1/17/2019,Google - Brand - Core - SKAG,171,1088,316,1,10,99.91%,365
1/17/2019,Google - Brand - Extra Tokens,55,437,126,1,8,41.15%,366
1/17/2019,Google - Generic - Google Play - App,7,63,34,1,0,98.44%,367
1/17/2019,Croud_Google_GDN_In Home_Membership Remarketing,4,2226,20,1,0,0,368
1/17/2019,Croud_Google_GDN_In Home_Re-marketing,22,4695,18,1,0,0,369
1/17/2019,Google - Brand - Corporate - Brand,1,11,3,1,0,100.00%,370
1/17/2019,Croud_Google_GDN_In Home_Re-engagement,1,3392,2,1,0,0,371
1/18/2019,Google - Generic - Corporate - Competitor,1,38,2,4,0,20.54%,372
1/18/2019,Google - Generic - Massage - SKAG - National,227,8966,294,3,4,12.24%,373
1/18/2019,Google - Generic - Geo Keywords - Massage,232,9193,235,3,3,19.26%,374
1/18/2019,Google - Generic - Massage Types,96,2631,150,3,1,36.83%,375
1/18/2019,Google - Generic - DSA,116,1305,21,3,0,10%,376
1/18/2019,Google - Brand - Corporate - Brand,0,10,0,2,0,90.91%,377
1/18/2019,Google - Generic - In Home - Competitors Reme,0,9,0,2,0,52.94%,378
1/18/2019,Google - Generic - In Home - Massage Memberships,0,1,0,2,0,16.67%,379
1/18/2019,Google - Generic - Massage - Core - National,149,3549,345,2,3,24.74%,380
1/18/2019,Google - Generic - Corporate - Massage,31,1467,262,2,1,40.83%,381
1/18/2019,Google - Generic - Competitors,53,2197,77,2,2,14.94%,382
1/18/2019,Google - Generic - Masseuse,16,613,50,2,0,73.50%,383
1/18/2019,Google - UAC - In Home - Android,126,5342,19,2,17,10%,384
1/18/2019,Google - Generic - Therapist - US,1,18,3,2,0,32.73%,385
1/18/2019,Google - Generic - In Home - Massage Home Modifier - National,217,2503,836,1,5,78.10%,386
1/18/2019,Google - Brand - Core - SKAG,170,960,217,1,8,99.69%,387
1/18/2019,Google - Brand - Extra Tokens,54,394,156,1,5,38.86%,388
1/18/2019,Google - Generic - Google Play - App,12,76,36,1,0,98.70%,389
1/18/2019,Croud_Google_GDN_In Home_Re-marketing,19,3164,18,1,0,0,390
1/18/2019,Croud_Google_GDN_In Home_Re-engagement,2,2765,17,1,0,0,391
1/18/2019,Croud_Google_GDN_In Home_Membership Remarketing,5,4480,11,1,0,0,392
1/18/2019,Google - Generic - Therapist - CA,1,5,3,1,0,35.71%,393
1/19/2019,Google - Generic - Corporate - Competitor,0,53,0,4,0,18.60%,394
1/19/2019,Google - Generic - Massage - SKAG - National,224,8929,280,3,6,12.49%,395
1/19/2019,Google - Generic - Geo Keywords - Massage,237,9013,239,3,6,19.77%,396
1/19/2019,Google - Generic - DSA,142,1358,33,3,0,10%,397
1/19/2019,Google - UAC - In Home - Android,108,4489,16,3,13,10%,398
1/19/2019,Google - Generic - Therapist - US,1,16,1,3,0,45.71%,399
1/19/2019,Google - Generic - In Home - Competitors Reme,0,16,0,2,0,80.00%,400
1/19/2019,Google - Generic - Therapist - CA,0,5,0,2,0,71.43%,401
1/19/2019,Google - Brand - Corporate - Brand,0,4,0,2,0,100.00%,402
1/19/2019,Google - Generic - In Home - Massage Home Modifier - National,235,2447,841,2,11,80.47%,403
1/19/2019,Google - Generic - Massage - Core - National,189,3485,439,2,2,23.48%,404
1/19/2019,Google - Generic - Massage Types,88,2475,149,2,0,44.22%,405
1/19/2019,Google - Generic - Competitors,57,2363,90,2,2,17.10%,406
1/19/2019,Google - Generic - Masseuse,25,566,66,2,0,77.53%,407
1/19/2019,Google - Generic - Corporate - Massage,12,1443,35,2,0,45.39%,408
1/19/2019,Google - Brand - Core - SKAG,175,819,237,1,14,99.88%,409
1/19/2019,Google - Brand - Extra Tokens,49,336,106,1,2,42.00%,410
1/19/2019,Google - Generic - Google Play - App,8,89,30,1,0,100.00%,411
1/19/2019,Croud_Google_GDN_In Home_Membership Remarketing,5,2475,22,1,0,0,412
1/19/2019,Croud_Google_GDN_In Home_Re-marketing,17,3253,15,1,0,0,413
1/19/2019,Croud_Google_GDN_In Home_Re-engagement,1,2579,3,1,0,0,414
1/20/2019,Google - Generic - Corporate - Competitor,0,27,0,4,0,14.84%,415
1/20/2019,Google - Generic - Massage - SKAG - National,254,8980,290,3,4,13.33%,416
1/20/2019,Google - Generic - Geo Keywords - Massage,261,9196,239,3,8,20.16%,417
1/20/2019,Google - Generic - DSA,153,1618,38,3,1,10.27%,418
1/20/2019,Google - UAC - In Home - Android,115,4652,19,3,14,10%,419
1/20/2019,Google - Generic - In Home - Competitors Reme,0,15,0,2,0,100.00%,420
1/20/2019,Google - Generic - Therapist - CA,0,7,0,2,0,70.00%,421
1/20/2019,Google - Generic - In Home - Massage Home Modifier - National,250,2766,955,2,14,83.21%,422
1/20/2019,Google - Generic - Massage - Core - National,219,3665,495,2,3,25.82%,423
1/20/2019,Google - Generic - Massage Types,91,2067,150,2,1,33.74%,424
1/20/2019,Google - Generic - Competitors,70,2831,110,2,2,20.44%,425
1/20/2019,Google - Generic - Corporate - Massage,19,1419,89,2,0,43.95%,426
1/20/2019,Google - Generic - Masseuse,11,546,30,2,0,78.79%,427
1/20/2019,Google - Generic - Therapist - US,1,12,1,2,0,27.91%,428
1/20/2019,Google - Generic - In Home - Massage Memberships,0,3,0,1,0,33.33%,429
1/20/2019,Google - Brand - Core - SKAG,179,837,282,1,18,99.76%,430
1/20/2019,Google - Brand - Extra Tokens,62,345,116,1,5,37.34%,431
1/20/2019,Google - Generic - Google Play - App,20,90,58,1,1,98.90%,432
1/20/2019,Croud_Google_GDN_In Home_Re-engagement,3,1466,30,1,0,0,433
1/20/2019,Croud_Google_GDN_In Home_Membership Remarketing,5,2480,19,1,0,0,434
1/20/2019,Croud_Google_GDN_In Home_Re-marketing,16,3077,17,1,0,0,435
1/20/2019,Google - Brand - Corporate - Brand,1,3,1,1,0,100.00%,436
1/21/2019,Google - Generic - Corporate - Competitor,0,26,0,4,0,11.71%,437
1/21/2019,Google - Generic - In Home - Massage Memberships,0,6,0,4,0,42.86%,438
1/21/2019,Google - Generic - Corporate - Massage,21,1360,180,3,1,38.76%,439
1/21/2019,Google - Generic - DSA,118,1321,23,3,0,10%,440
1/21/2019,Google - UAC - In Home - Android,134,5255,20,3,22,10%,441
1/21/2019,Google - Generic - Therapist - CA,0,7,0,2,0,53.85%,442
1/21/2019,Google - Generic - In Home - Massage Home Modifier - National,213,2520,800,2,7,77.18%,443
1/21/2019,Google - Generic - Massage - SKAG - National,360,17508,517,2,2,19.48%,444
1/21/2019,Google - Generic - Massage - Core - National,179,3851,382,2,0,25.37%,445
1/21/2019,Google - Generic - Geo Keywords - Massage,250,11285,244,2,3,22.08%,446
1/21/2019,Google - Generic - Massage Types,98,2939,154,2,0,33.64%,447
1/21/2019,Google - Generic - Competitors,43,2545,72,2,0,17.24%,448
1/21/2019,Google - Generic - Masseuse,23,721,57,2,0,79.58%,449
1/21/2019,Google - Brand - Corporate - Brand,2,4,3,2,0,100.00%,450
1/21/2019,Google - Generic - Therapist - US,1,19,2,2,0,32.76%,451
1/21/2019,Google - Generic - In Home - Competitors Reme,0,14,0,1,0,73.68%,452
1/21/2019,Google - Brand - Core - SKAG,178,917,263,1,10,99.89%,453
1/21/2019,Google - Brand - Extra Tokens,55,349,132,1,3,39.61%,454
1/21/2019,Google - Generic - Google Play - App,15,90,34,1,0,98.90%,455
1/21/2019,Croud_Google_GDN_In Home_Membership Remarketing,6,3204,17,1,0,0,456
1/21/2019,Croud_Google_GDN_In Home_Re-engagement,1,3248,11,1,0,0,457
1/21/2019,Croud_Google_GDN_In Home_Re-marketing,14,4290,10,1,0,0,458
1/22/2019,Google - Generic - Corporate - Competitor,0,47,0,4,0,23.38%,459
1/22/2019,Google - Generic - Therapist - CA,0,12,0,3,0,52.17%,460
1/22/2019,Google - Generic - Geo Keywords - Massage,215,9603,229,3,0,19.78%,461
1/22/2019,Google - Generic - Corporate - Massage,30,1569,172,3,0,42.58%,462
1/22/2019,Google - Generic - DSA,130,1376,40,3,0,10%,463
1/22/2019,Google - UAC - In Home - Android,118,4069,19,3,13,10%,464
1/22/2019,Google - Generic - Therapist - US,0,8,0,2,0,28.57%,465
1/22/2019,Google - Generic - In Home - Massage Home Modifier - National,202,2483,758,2,2,73.35%,466
1/22/2019,Google - Generic - Massage - SKAG - National,344,16220,514,2,2,18.82%,467
1/22/2019,Google - Generic - Massage - Core - National,198,3945,437,2,2,27.27%,468
1/22/2019,Google - Generic - Massage Types,139,3972,205,2,0,42.30%,469
1/22/2019,Google - Generic - Competitors,42,2610,63,2,0,19.00%,470
1/22/2019,Google - Generic - Masseuse,18,815,62,2,0,75.67%,471
1/22/2019,Google - Brand - Core - SKAG,191,1040,230,1,11,99.90%,472
1/22/2019,Google - Brand - Extra Tokens,46,344,64,1,1,33.27%,473
1/22/2019,Google - Generic - Google Play - App,16,90,35,1,1,100.00%,474
1/22/2019,Croud_Google_GDN_In Home_Re-marketing,7,1422,9,1,0,0,475
1/22/2019,Croud_Google_GDN_In Home_Re-engagement,1,898,6,1,0,0,476
1/22/2019,Croud_Google_GDN_In Home_Membership Remarketing,2,1229,3,1,0,0,477
1/22/2019,Google - Brand - Corporate - Brand,1,18,2,1,0,85.71%,478
1/22/2019,Google - Generic - In Home - Competitors Reme,2,14,2,1,0,60.87%,479
1/23/2019,Google - Generic - Corporate - Competitor,0,40,0,4,0,19.90%,480
1/23/2019,Google - Generic - Therapist - CA,0,6,0,3,0,42.86%,481
1/23/2019,Google - Generic - Geo Keywords - Massage,232,9521,266,3,2,20.23%,482
1/23/2019,Google - Generic - DSA,145,1594,21,3,0,10%,483
1/23/2019,Google - UAC - In Home - Android,113,3986,17,3,20,10%,484
1/23/2019,Google - Generic - In Home - Competitors Reme,0,17,0,2,0,60.71%,485
1/23/2019,Google - Generic - Therapist - US,0,11,0,2,0,21.57%,486
1/23/2019,Google - Generic - In Home - Massage Home Modifier - National,194,2478,883,2,7,73.47%,487
1/23/2019,Google - Generic - Massage - SKAG - National,439,23411,762,2,3,23.37%,488
1/23/2019,Google - Generic - Massage - Core - National,174,3838,397,2,7,26.86%,489
1/23/2019,Google - Generic - Corporate - Massage,34,1540,276,2,4,42.67%,490
1/23/2019,Google - Generic - Massage Types,137,3787,227,2,0,42.74%,491
1/23/2019,Google - Generic - Competitors,59,2861,96,2,0,20.06%,492
1/23/2019,Google - Generic - Masseuse,11,704,34,2,0,72.73%,493
1/23/2019,Google - Brand - Corporate - Brand,0,12,0,1,0,92.31%,494
1/23/2019,Google - Generic - In Home - Massage Memberships,0,1,0,1,0,14.29%,495
1/23/2019,Google - Brand - Core - SKAG,193,1065,182,1,4,99.44%,496
1/23/2019,Google - Brand - Extra Tokens,59,343,103,1,3,31.61%,497
1/23/2019,Google - Generic - Google Play - App,6,81,17,1,0,98.78%,498
1/24/2019,Google - Generic - Corporate - Competitor,0,55,0,4,0,26.96%,499
1/24/2019,Google - Generic - In Home - Massage Memberships,0,2,0,4,0,28.57%,500
1/24/2019,Google - Generic - Therapist - CA,0,19,0,3,0,82.61%,501
1/24/2019,Google - Generic - Geo Keywords - Massage,192,8594,208,3,3,18.30%,502
1/24/2019,Google - UAC - In Home - Android,123,4372,23,3,27,10%,503
1/24/2019,Google - Generic - DSA,74,927,16,3,1,10%,504
1/24/2019,Google - Generic - Therapist - US,0,13,0,2,0,27.08%,505
1/24/2019,Google - Generic - In Home - Massage Home Modifier - National,188,2474,901,2,10,73.04%,506
1/24/2019,Google - Generic - Massage - SKAG - National,385,20599,633,2,9,21.05%,507
1/24/2019,Google - Generic - Massage - Core - National,171,3782,409,2,2,25.13%,508
1/24/2019,Google - Generic - Massage Types,133,3851,204,2,1,42.45%,509
1/24/2019,Google - Generic - Corporate - Massage,39,1185,200,2,6,39.59%,510
1/24/2019,Google - Generic - Competitors,67,2837,110,2,0,18.78%,511
1/24/2019,Google - Generic - Masseuse,14,781,44,2,0,75.02%,512
1/24/2019,Google - Brand - Core - SKAG,192,974,255,1,7,99.90%,513
1/24/2019,Google - Brand - Extra Tokens,45,349,70,1,3,34.38%,514
1/24/2019,Google - Generic - Google Play - App,16,77,35,1,1,98.72%,515
1/24/2019,Google - Generic - In Home - Competitors Reme,5,26,8,1,0,66.67%,516
1/24/2019,Google - Brand - Corporate - Brand,2,9,5,1,0,100.00%,517
1/25/2019,Google - Generic - Corporate - Competitor,0,34,0,3,0,16.75%,518
1/25/2019,Google - Generic - Therapist - US,0,15,0,3,0,31.91%,519
1/25/2019,Google - Generic - Therapist - CA,0,13,0,3,0,61.90%,520
1/25/2019,Google - Generic - Massage - Core - National,159,3569,349,3,4,24.23%,521
1/25/2019,Google - Generic - Geo Keywords - Massage,222,7897,251,3,3,17.52%,522
1/25/2019,Google - Generic - Corporate - Massage,39,1041,235,3,6,36.76%,523
1/25/2019,Google - UAC - In Home - Android,155,5556,30,3,25,10%,524
1/25/2019,Google - Generic - DSA,61,691,9,3,0,10%,525
1/25/2019,Google - Generic - In Home - Competitors Reme,0,21,0,2,0,77.78%,526
1/25/2019,Google - Generic - In Home - Massage Memberships,0,1,0,2,0,16.67%,527
1/25/2019,Google - Generic - In Home - Massage Home Modifier - National,190,2303,823,2,12,72.28%,528
1/25/2019,Google - Generic - Massage - SKAG - National,354,17750,591,2,4,19.86%,529
1/25/2019,Google - Generic - Massage Types,132,3884,203,2,0,42.38%,530
1/25/2019,Google - Generic - Competitors,61,2807,95,2,0,19.04%,531
1/25/2019,Google - Generic - Masseuse,5,732,16,2,0,77.30%,532
1/25/2019,Google - Brand - Corporate - Brand,0,4,0,1,0,100.00%,533
1/25/2019,Google - Brand - Core - SKAG,157,1208,252,1,18,99.83%,534
1/25/2019,Google - Brand - Extra Tokens,58,378,70,1,5,37.10%,535
1/25/2019,Google - Generic - Google Play - App,4,61,9,1,0,96.83%,536
1/26/2019,Google - Generic - Therapist - CA,0,3,0,4,0,30.00%,537
1/26/2019,Google - Generic - Corporate - Competitor,0,27,0,3,0,11.84%,538
1/26/2019,Google - Generic - In Home - Massage Memberships,0,1,0,3,0,10.00%,539
1/26/2019,Google - Generic - Massage - Core - National,187,4146,355,3,2,23.36%,540
1/26/2019,Google - Generic - Geo Keywords - Massage,220,8594,242,3,3,19.37%,541
1/26/2019,Google - UAC - In Home - Android,146,5079,22,3,20,10%,542
1/26/2019,Google - Generic - DSA,76,888,13,3,1,10%,543
1/26/2019,Google - Generic - Therapist - US,0,11,0,2,0,26.83%,544
1/26/2019,Google - Generic - Massage - SKAG - National,448,21112,762,2,2,21.76%,545
1/26/2019,Google - Generic - Massage Types,133,3979,192,2,0,44.17%,546
1/26/2019,Google - Generic - Competitors,77,3227,114,2,1,21.62%,547
1/26/2019,Google - Generic - Corporate - Massage,17,1017,44,2,1,39.93%,548
1/26/2019,Google - Generic - Masseuse,14,605,39,2,0,76.87%,549
1/26/2019,Google - Generic - In Home - Competitors Reme,1,24,0,2,0,80.00%,550
1/26/2019,Google - Brand - Corporate - Brand,0,1,0,1,0,100.00%,551
1/26/2019,Google - Generic - In Home - Massage Home Modifier - National,214,2405,983,1,10,78.31%,552
1/26/2019,Google - Brand - Core - SKAG,155,830,191,1,15,99.88%,553
1/26/2019,Google - Brand - Extra Tokens,58,380,97,1,2,40.99%,554
1/26/2019,Google - Generic - Google Play - App,8,85,25,1,0,98.84%,555
1/27/2019,Google - Generic - Corporate - Competitor,0,30,0,4,0,12.71%,556
1/27/2019,Google - Generic - Therapist - CA,0,4,0,4,0,80.00%,557
1/27/2019,Google - Generic - Geo Keywords - Massage,242,8863,281,3,2,20.06%,558
1/27/2019,Google - UAC - In Home - Android,173,5640,28,3,27,10%,559
1/27/2019,Google - Generic - DSA,84,895,22,3,2,10%,560
1/27/2019,Google - Generic - In Home - Competitors Reme,0,23,0,2,0,74.19%,561
1/27/2019,Google - Generic - Therapist - US,0,9,0,2,0,23.08%,562
1/27/2019,Google - Generic - In Home - Massage Home Modifier - National,218,2387,959,2,12,75.28%,563
1/27/2019,Google - Generic - Massage - SKAG - National,434,23054,748,2,5,23.24%,564
1/27/2019,Google - Generic - Massage - Core - National,195,4282,436,2,6,27.22%,565
1/27/2019,Google - Generic - Massage Types,146,3911,239,2,1,46.68%,566
1/27/2019,Google - Generic - Competitors,74,3845,126,2,0,25.74%,567
1/27/2019,Google - Generic - Corporate - Massage,19,1155,86,2,1,42.43%,568
1/27/2019,Google - Generic - Masseuse,26,689,85,2,1,79.56%,569
1/27/2019,Google - Brand - Corporate - Brand,0,3,0,1,0,100.00%,570
1/27/2019,Google - Brand - Core - SKAG,177,1017,165,1,15,100.00%,571
1/27/2019,Google - Brand - Extra Tokens,53,340,121,1,5,35.68%,572
1/27/2019,Google - Generic - Google Play - App,6,105,19,1,0,99.06%,573
1/28/2019,Google - Generic - Corporate - Competitor,0,44,0,3,0,17.89%,574
1/28/2019,Google - Generic - In Home - Massage Memberships,0,3,0,3,0,25.00%,575
1/28/2019,Google - Generic - Geo Keywords - Massage,248,10416,279,3,3,19.41%,576
1/28/2019,Google - UAC - In Home - Android,146,5258,23,3,17,10%,577
1/28/2019,Google - Generic - DSA,80,729,17,3,0,10%,578
1/28/2019,Google - Generic - In Home - Competitors Reme,0,21,0,2,0,75.00%,579
1/28/2019,Google - Generic - Therapist - US,0,7,0,2,0,18.42%,580
1/28/2019,Google - Generic - Therapist - CA,0,4,0,2,0,57.14%,581
1/28/2019,Google - Generic - Massage - Core - National,205,4976,572,2,5,31.32%,582
1/28/2019,Google - Generic - Corporate - Massage,31,1633,219,2,2,42.68%,583
1/28/2019,Google - Generic - Massage Types,133,4182,203,2,1,43.03%,584
1/28/2019,Google - Generic - Massage - SKAG - National,146,7021,185,2,3,13.08%,585
1/28/2019,Google - Generic - Competitors,54,1353,82,2,1,15.53%,586
1/28/2019,Google - Generic - Masseuse,14,780,39,2,0,77.43%,587
1/28/2019,Google - Brand - Corporate - Brand,0,14,0,1,0,100.00%,588
1/28/2019,Google - Generic - In Home - Massage Home Modifier - National,226,2764,1225,1,14,74.64%,589
1/28/2019,Google - Brand - Core - SKAG,179,1247,191,1,14,99.76%,590
1/28/2019,Google - Brand - Extra Tokens,62,340,138,1,3,35.49%,591
1/28/2019,Google - Generic - Google Play - App,7,61,32,1,0,100.00%,592
1/29/2019,Google - Generic - Corporate - Competitor,0,51,0,4,0,25.12%,593
1/29/2019,Google - Generic - In Home - Massage Memberships,0,3,0,3,0,33.33%,594
1/29/2019,Google - Generic - Geo Keywords - Massage,256,9816,281,3,6,18.87%,595
1/29/2019,Google - Generic - Massage - SKAG - National,41,2879,32,3,1,10%,596
1/29/2019,Google - UAC - In Home - Android,169,5729,31,3,25,10%,597
1/29/2019,Google - Generic - DSA,81,826,18,3,0,10%,598
1/29/2019,Google - Generic - Massage - Core - National,259,4551,619,2,5,29.74%,599
1/29/2019,Google - Generic - Corporate - Massage,24,1524,201,2,6,42.65%,600
1/29/2019,Google - Generic - Massage Types,119,3960,169,2,0,41.55%,601
1/29/2019,Google - Generic - Competitors,25,934,28,2,0,13.42%,602
1/29/2019,Google - Generic - Masseuse,6,533,16,2,0,71.16%,603
1/29/2019,Google - Generic - Therapist - US,2,14,3,2,0,28.57%,604
1/29/2019,Google - Generic - Therapist - CA,0,6,0,1,0,85.71%,605
1/29/2019,Google - Generic - In Home - Massage Home Modifier - National,249,2673,1191,1,12,75.62%,606
1/29/2019,Google - Brand - Core - SKAG,197,1099,205,1,14,99.64%,607
1/29/2019,Google - Brand - Extra Tokens,56,381,125,1,2,33.22%,608
1/29/2019,Google - Generic - Google Play - App,11,90,37,1,1,98.90%,609
1/29/2019,Google - Generic - In Home - Competitors Reme,2,17,8,1,0,58.62%,610
1/29/2019,Google - Brand - Corporate - Brand,1,10,2,1,0,100.00%,611
1/30/2019,Google - Generic - Corporate - Competitor,0,25,0,4,0,14.12%,612
1/30/2019,Google - Generic - In Home - Massage Memberships,1,2,1,4,0,25.00%,613
1/30/2019,Google - Generic - Therapist - CA,0,8,0,3,0,50.00%,614
1/30/2019,Google - Brand - Corporate - Brand,0,4,0,3,0,80.00%,615
1/30/2019,Google - Generic - Geo Keywords - Massage,240,10371,245,3,4,19.74%,616
1/30/2019,Google - Generic - Massage - SKAG - National,56,3023,47,3,1,10%,617
1/30/2019,Google - Generic - DSA,69,1122,28,3,0,10%,618
1/30/2019,Google - UAC - In Home - Android,133,4278,21,3,26,10%,619
1/30/2019,Google - Generic - Therapist - US,0,14,0,2,0,38.89%,620
1/30/2019,Google - Generic - Massage - Core - National,211,4341,507,2,3,29.42%,621
1/30/2019,Google - Generic - Corporate - Massage,29,2432,275,2,4,47.94%,622
1/30/2019,Google - Generic - Massage Types,117,4036,168,2,1,40.75%,623
1/30/2019,Google - Generic - Competitors,30,1087,37,2,0,13.55%,624
1/30/2019,Google - Generic - Masseuse,13,537,30,2,1,72.67%,625
1/30/2019,Google - Generic - In Home - Massage Home Modifier - National,259,2779,1288,1,15,77.50%,626
